build_y,year,month,day,size,floor,Room,Bathroom,price
1980,2013,11,19,84.43,4,4,2,"    91,000"
1979,2013,11,19,84.43,2,4,2,"    86,000"
1980,2013,11,22,84.43,10,4,2,"    90,000"
1979,2013,11,28,84.43,2,4,2,"    88,300"
1980,2013,11,30,84.43,14,4,2,"    89,500"
1979,2013,11,30,84.43,7,4,2,"    90,000"
1980,2013,12,1,84.43,7,4,2,"    90,000"
1980,2013,12,2,84.43,12,4,2,"    90,000"
1980,2013,12,3,84.43,3,4,2,"    87,700"
1980,2013,12,8,84.43,9,4,2,"    90,000"
1979,2013,12,11,84.43,2,4,2,"    90,000"
1980,2013,12,16,84.43,2,4,2,"    90,000"
1980,2013,12,23,84.43,8,4,2,"    90,000"
1979,2013,12,24,84.43,11,4,2,"    50,000"
1980,2013,12,27,84.43,3,4,2,"    95,000"
1979,2013,12,27,84.43,9,4,2,"    91,300"
1980,2014,1,5,84.43,2,4,2,"    89,000"
1980,2014,1,9,84.43,5,4,2,"    90,000"
1979,2014,1,11,84.43,5,4,2,"    94,500"
1980,2014,1,14,84.43,1,4,2,"    88,000"
1979,2014,2,4,84.43,9,4,2,"    95,000"
1979,2014,3,4,84.43,7,4,2,"   100,000"
1980,2014,3,14,84.43,1,4,2,"    94,500"
1980,2014,3,14,84.43,6,4,2,"    97,000"
1979,2014,4,8,84.43,1,4,2,"    95,000"
1979,2014,5,12,84.43,14,4,2,"    94,500"
1979,2014,6,3,84.43,2,4,2,"    95,500"
1979,2014,6,21,84.43,6,4,2,"    95,000"
1980,2014,7,3,84.43,12,4,2,"    96,800"
1980,2014,7,5,84.43,9,4,2,"    94,500"
1979,2014,7,11,84.43,8,4,2,"    91,000"
1979,2014,7,16,84.43,7,4,2,"    97,000"
1980,2014,7,25,84.43,14,4,2,"    95,900"
1980,2014,7,28,84.43,5,4,2,"    96,000"
1980,2014,7,31,84.43,1,4,2,"    93,000"
1979,2014,8,12,84.43,14,4,2,"    96,500"
1980,2014,8,20,84.43,8,4,2,"    97,000"
1980,2014,8,22,84.43,7,4,2,"    99,600"
1980,2014,9,2,84.43,10,4,2,"   100,000"
1980,2014,9,2,84.43,7,4,2,"   100,000"
1980,2014,9,3,84.43,6,4,2,"    98,000"
1979,2014,9,4,84.43,9,4,2,"   101,500"
1980,2014,9,5,84.43,7,4,2,"   100,500"
1979,2014,9,23,84.43,3,4,2,"    99,000"
1979,2014,10,6,84.43,2,4,2,"    99,000"
1980,2014,10,8,84.43,6,4,2,"    99,500"
1979,2014,11,28,84.43,14,4,2,"    93,000"
1980,2014,12,15,84.43,9,4,2,"    96,200"
1980,2014,12,18,84.43,10,4,2,"    98,000"
1979,2014,12,30,84.43,10,4,2,"    99,900"
1979,2014,12,31,84.43,7,4,2,"   100,000"
1979,2015,1,7,84.43,6,4,2,"   100,000"
1979,2015,1,22,84.43,14,4,2,"    98,000"
1979,2015,1,23,84.43,9,4,2,"   100,000"
1980,2015,2,3,84.43,4,4,2,"    98,000"
1980,2015,2,7,84.43,9,4,2,"   101,000"
1980,2015,2,7,84.43,8,4,2,"   103,000"
1980,2015,2,7,84.43,13,4,2,"   100,000"
1979,2015,2,11,84.43,9,4,2,"    98,000"
1980,2015,2,16,84.43,3,4,2,"    98,500"
1980,2015,2,26,84.43,11,4,2,"   101,000"
1979,2015,2,28,84.43,9,4,2,"   103,500"
1980,2015,3,5,84.43,4,4,2,"    99,000"
1979,2015,3,9,84.43,7,4,2,"   101,600"
1980,2015,3,11,84.43,4,4,2,"    98,250"
1980,2015,3,15,84.43,5,4,2,"   102,100"
1980,2015,3,17,84.43,14,4,2,"    99,500"
1980,2015,3,19,84.43,10,4,2,"   104,500"
1980,2015,3,20,84.43,14,4,2,"    99,000"
1980,2015,3,23,84.43,11,4,2,"   102,000"
1979,2015,3,23,84.43,11,4,2,"   102,500"
1979,2015,3,26,84.43,2,4,2,"   100,000"
1980,2015,3,27,84.43,11,4,2,"   103,000"
1980,2015,4,1,84.43,7,4,2,"   101,500"
1979,2015,4,1,84.43,12,4,2,"   103,500"
1980,2015,4,3,84.43,14,4,2,"   103,000"
1980,2015,4,4,84.43,14,4,2,"   102,000"
1979,2015,4,6,84.43,9,4,2,"   105,000"
1979,2015,4,7,84.43,11,4,2,"   102,300"
1980,2015,4,9,84.43,2,4,2,"   100,900"
1979,2015,4,9,84.43,4,4,2,"   103,000"
1980,2015,4,16,84.43,7,4,2,"   102,000"
1979,2015,4,25,84.43,2,4,2,"   103,500"
1980,2015,5,2,84.43,14,4,2,"   100,500"
1980,2015,5,4,84.43,12,4,2,"   105,750"
1979,2015,5,7,84.43,9,4,2,"   102,000"
1980,2015,5,8,84.43,11,4,2,"   105,000"
1980,2015,5,8,84.43,11,4,2,"   103,000"
1980,2015,5,16,84.43,11,4,2,"   103,000"
1980,2015,5,18,84.43,3,4,2,"   101,000"
1980,2015,5,23,84.43,5,4,2,"   105,000"
1980,2015,5,24,84.43,5,4,2,"   105,000"
1980,2015,6,3,84.43,11,4,2,"   107,500"
1980,2015,6,5,84.43,7,4,2,"   105,000"
1979,2015,6,5,84.43,5,4,2,"   106,000"
1979,2015,6,10,84.43,4,4,2,"   105,000"
1980,2015,6,12,84.43,14,4,2,"   103,000"
1980,2015,6,12,84.43,1,4,2,"   102,000"
1980,2015,6,20,84.43,1,4,2,"   100,000"
1979,2015,6,25,84.43,11,4,2,"   108,000"
1979,2015,6,27,84.43,13,4,2,"   110,000"
1980,2015,6,27,84.43,14,4,2,"   110,000"
1980,2015,7,3,84.43,6,4,2,"   110,000"
1979,2015,7,11,84.43,9,4,2,"   111,500"
1980,2015,7,11,84.43,11,4,2,"   110,000"
1979,2015,7,13,84.43,7,4,2,"   112,000"
1979,2015,7,18,84.43,8,4,2,"   113,500"
1980,2015,7,18,84.43,12,4,2,"   112,900"
1980,2015,7,19,84.43,2,4,2,"   110,000"
1979,2015,7,20,84.43,14,4,2,"   110,000"
1980,2015,7,21,84.43,13,4,2,"   113,500"
1979,2015,7,22,84.43,7,4,2,"   114,500"
1980,2015,7,23,84.43,9,4,2,"   112,500"
1980,2015,8,15,84.43,11,4,2,"   111,000"
1980,2015,8,17,84.43,12,4,2,"   110,000"
1980,2015,8,17,84.43,8,4,2,"   111,500"
1979,2015,8,20,84.43,14,4,2,"   110,000"
1979,2015,8,24,84.43,3,4,2,"   110,500"
1980,2015,9,8,84.43,8,4,2,"   107,000"
1980,2015,9,10,84.43,7,4,2,"   110,000"
1980,2015,9,21,84.43,14,4,2,"   110,500"
1980,2015,9,23,84.43,11,4,2,"   115,000"
1980,2015,10,6,84.43,4,4,2,"   112,500"
1979,2015,10,9,84.43,11,4,2,"   114,500"
1979,2015,10,10,84.43,6,4,2,"   113,500"
1980,2015,10,12,84.43,7,4,2,"   115,000"
1979,2015,10,13,84.43,12,4,2,"   113,500"
1979,2015,10,14,84.43,14,4,2,"   113,000"
1980,2015,10,15,84.43,5,4,2,"   114,000"
1979,2015,10,15,84.43,8,4,2,"   114,000"
1979,2015,10,15,84.43,13,4,2,"   115,000"
1980,2015,10,16,84.43,4,4,2,"   114,700"
1980,2015,10,22,84.43,3,4,2,"   112,500"
1979,2015,10,27,84.43,8,4,2,"   115,000"
1980,2015,10,28,84.43,13,4,2,"   114,500"
1979,2015,10,31,84.43,6,4,2,"   115,000"
1980,2015,10,31,84.43,5,4,2,"   114,500"
1980,2015,11,11,84.43,10,4,2,"   114,500"
1980,2015,11,12,84.43,8,4,2,"   115,000"
1980,2015,11,14,84.43,4,4,2,"   114,250"
1980,2015,12,3,84.43,9,4,2,"   113,200"
1979,2015,12,13,84.43,5,4,2,"   114,000"
1980,2015,12,28,84.43,6,4,2,"   111,000"
1980,2016,1,9,84.43,10,4,2,"   107,000"
1979,2016,1,14,84.43,4,4,2,"   108,800"
1979,2016,1,16,84.43,4,4,2,"   106,500"
1979,2016,1,29,84.43,14,4,2,"   111,300"
1979,2016,1,30,84.43,9,4,2,"   112,500"
1979,2016,1,30,84.43,11,4,2,"   112,000"
1980,2016,2,12,84.43,2,4,2,"   108,000"
1979,2016,2,20,84.43,9,4,2,"   111,500"
1980,2016,2,26,84.43,13,4,2,"   110,000"
1980,2016,2,27,84.43,11,4,2,"   109,500"
1979,2016,3,3,84.43,10,4,2,"   110,500"
1979,2016,3,9,84.43,10,4,2,"   113,000"
1979,2016,3,15,84.43,5,4,2,"   109,000"
1979,2016,3,24,84.43,5,4,2,"   110,500"
1980,2016,3,24,84.43,8,4,2,"   111,500"
1980,2016,3,25,84.43,6,4,2,"   112,000"
1980,2016,3,26,84.43,9,4,2,"   112,800"
1980,2016,3,26,84.43,13,4,2,"   112,000"
1980,2016,3,26,84.43,7,4,2,"   114,500"
1979,2016,3,30,84.43,9,4,2,"   115,500"
1980,2016,3,30,84.43,13,4,2,"   115,000"
1979,2016,4,5,84.43,2,4,2,"   111,000"
1980,2016,4,6,84.43,11,4,2,"   118,000"
1979,2016,4,7,84.43,13,4,2,"   116,000"
1980,2016,4,8,84.43,14,4,2,"   111,000"
1980,2016,4,11,84.43,7,4,2,"   116,000"
1979,2016,4,12,84.43,9,4,2,"   115,750"
1979,2016,4,15,84.43,1,4,2,"   107,000"
1980,2016,4,16,84.43,8,4,2,"   115,500"
1980,2016,4,22,84.43,8,4,2,"   115,000"
1979,2016,4,25,84.43,4,4,2,"   117,250"
1979,2016,4,25,84.43,1,4,2,"   109,000"
1980,2016,4,25,84.43,11,4,2,"   117,900"
1980,2016,4,28,84.43,5,4,2,"   116,000"
1980,2016,5,2,84.43,4,4,2,"   112,000"
1980,2016,5,10,84.43,14,4,2,"   115,000"
1979,2016,5,12,84.43,14,4,2,"   115,000"
1980,2016,5,14,84.43,7,4,2,"   117,500"
1980,2016,5,14,84.43,2,4,2,"   114,000"
1980,2016,5,16,84.43,14,4,2,"   116,600"
1980,2016,5,16,84.43,6,4,2,"   117,200"
1980,2016,5,16,84.43,2,4,2,"   115,000"
1980,2016,5,18,84.43,13,4,2,"   118,200"
1980,2016,5,19,84.43,13,4,2,"   115,000"
1980,2016,5,20,84.43,14,4,2,"   116,000"
1979,2016,5,21,84.43,10,4,2,"   119,500"
1980,2016,5,22,84.43,1,4,2,"   111,500"
1980,2016,5,25,84.43,5,4,2,"   119,000"
1980,2016,5,27,84.43,8,4,2,"   116,000"
1980,2016,5,28,84.43,13,4,2,"   120,000"
1980,2016,5,30,84.43,2,4,2,"   115,000"
1980,2016,5,30,84.43,9,4,2,"   119,700"
1980,2016,6,4,84.43,4,4,2,"   119,000"
1979,2016,6,7,84.43,1,4,2,"   112,000"
1980,2016,6,9,84.43,4,4,2,"   117,000"
1980,2016,6,10,84.43,5,4,2,"   121,000"
1980,2016,6,20,84.43,8,4,2,"   121,000"
1980,2016,6,21,84.43,2,4,2,"   120,000"
1980,2016,6,23,84.43,13,4,2,"   124,000"
1980,2016,7,6,84.43,14,4,2,"   121,500"
1979,2016,7,18,84.43,10,4,2,"   124,500"
1980,2016,7,23,84.43,3,4,2,"   123,000"
1979,2016,8,8,84.43,7,4,2,"   125,700"
1980,2016,8,12,84.43,12,4,2,"   126,800"
1980,2016,8,16,84.43,14,4,2,"   124,800"
1980,2016,8,17,84.43,6,4,2,"   125,000"
1980,2016,8,17,84.43,7,4,2,"   126,000"
1980,2016,8,20,84.43,13,4,2,"   128,000"
1980,2016,8,20,84.43,13,4,2,"   129,500"
1979,2016,8,22,84.43,6,4,2,"   130,000"
1979,2016,8,22,84.43,10,4,2,"   130,000"
1980,2016,8,23,84.43,14,4,2,"   126,000"
1980,2016,8,27,84.43,7,4,2,"   130,000"
1980,2016,8,27,84.43,6,4,2,"   128,500"
1979,2016,8,29,84.43,10,4,2,"   135,000"
1980,2016,9,3,84.43,11,4,2,"   135,000"
1980,2016,9,4,84.43,4,4,2,"   131,000"
1980,2016,9,7,84.43,7,4,2,"   133,000"
1980,2016,9,9,84.43,14,4,2,"   133,000"
1980,2016,9,13,84.43,12,4,2,"   137,000"
1980,2016,9,22,84.43,13,4,2,"   135,000"
1979,2016,9,23,84.43,14,4,2,"   140,000"
1980,2016,9,26,84.43,12,4,2,"   138,000"
1979,2016,10,4,84.43,13,4,2,"   138,500"
1979,2016,10,5,84.43,1,4,2,"   130,800"
1979,2016,10,6,84.43,12,4,2,"   142,000"
1980,2016,10,17,84.43,13,4,2,"   140,000"
1980,2016,10,21,84.43,9,4,2,"   135,000"
1980,2017,1,7,84.43,5,4,2,"   121,500"
1980,2017,1,14,84.43,13,4,2,"   120,000"
1979,2017,1,14,84.43,8,4,2,"   125,000"
1980,2017,1,16,84.43,6,4,2,"   128,000"
1980,2017,1,17,84.43,10,4,2,"   125,000"
1980,2017,1,17,84.43,12,4,2,"   126,000"
1979,2017,1,17,84.43,5,4,2,"   127,000"
1980,2017,1,19,84.43,7,4,2,"   125,000"
1979,2017,1,22,84.43,10,4,2,"   124,500"
1980,2017,1,25,84.43,1,4,2,"   122,800"
1980,2017,2,7,84.43,8,4,2,"   129,000"
1979,2017,2,9,84.43,1,4,2,"   125,000"
1980,2017,2,11,84.43,6,4,2,"   129,700"
1980,2017,2,13,84.43,14,4,2,"   125,000"
1979,2017,2,14,84.43,3,4,2,"   130,000"
1980,2017,2,17,84.43,2,4,2,"   125,000"
1980,2017,2,18,84.43,3,4,2,"   129,800"
1980,2017,2,22,84.43,9,4,2,"   129,000"
1980,2017,2,25,84.43,13,4,2,"   135,000"
1980,2017,2,28,84.43,1,4,2,"   123,500"
1980,2017,3,4,84.43,4,4,2,"   132,800"
1979,2017,3,6,84.43,2,4,2,"   134,000"
1979,2017,3,8,84.43,11,4,2,"   140,000"
1979,2017,3,9,84.43,9,4,2,"   134,000"
1979,2017,3,18,84.43,9,4,2,"   139,000"
1980,2017,3,21,84.43,11,4,2,"   135,500"
1979,2017,3,25,84.43,12,4,2,"   136,000"
1979,2017,3,29,84.43,9,4,2,"   135,000"
1980,2017,4,7,84.43,9,4,2,"   135,000"
1980,2017,4,8,84.43,8,4,2,"   132,000"
1980,2017,4,10,84.43,4,4,2,"   131,500"
1980,2017,4,11,84.43,10,4,2,"   135,500"
1980,2017,4,14,84.43,10,4,2,"   134,000"
1980,2017,4,16,84.43,11,4,2,"   128,000"
1979,2017,4,21,84.43,13,4,2,"   137,000"
1979,2017,4,25,84.43,12,4,2,"   135,000"
1980,2017,4,25,84.43,11,4,2,"   135,000"
1979,2017,4,26,84.43,13,4,2,"   137,400"
1979,2017,4,26,84.43,5,4,2,"   139,000"
1980,2017,4,28,84.43,10,4,2,"   139,000"
1980,2017,5,8,84.43,9,4,2,"   135,000"
1980,2017,5,12,84.43,1,4,2,"   126,000"
1980,2017,5,13,84.43,11,4,2,"   127,000"
1980,2017,5,15,84.43,14,4,2,"   131,500"
1979,2017,5,16,84.43,13,4,2,"   132,000"
1979,2017,5,22,84.43,7,4,2,"   136,500"
1980,2017,5,26,84.43,7,4,2,"   138,000"
1980,2017,5,26,84.43,1,4,2,"   133,000"
1979,2017,5,27,84.43,12,4,2,"   139,000"
1980,2017,5,27,84.43,9,4,2,"   140,000"
1979,2017,5,29,84.43,13,4,2,"   140,000"
1979,2017,5,29,84.43,10,4,2,"   138,000"
1980,2017,5,29,84.43,7,4,2,"   140,000"
1979,2017,5,31,84.43,10,4,2,"   140,000"
1980,2017,5,31,84.43,5,4,2,"   136,000"
1980,2017,6,1,84.43,8,4,2,"   138,000"
1980,2017,6,2,84.43,1,4,2,"   129,500"
1980,2017,6,2,84.43,7,4,2,"   139,000"
1980,2017,6,3,84.43,8,4,2,"   139,500"
1979,2017,6,3,84.43,1,4,2,"   131,500"
1980,2017,6,3,84.43,1,4,2,"   128,000"
1980,2017,6,5,84.43,7,4,2,"   141,000"
1980,2017,6,5,84.43,8,4,2,"   140,000"
1980,2017,6,5,84.43,5,4,2,"   136,000"
1980,2017,6,5,84.43,11,4,2,"   135,000"
1980,2017,6,5,84.43,12,4,2,"   139,700"
1980,2017,6,7,84.43,1,4,2,"   130,700"
1980,2017,6,10,84.43,7,4,2,"   140,500"
1979,2017,6,10,84.43,10,4,2,"   141,000"
1980,2017,6,16,84.43,13,4,2,"   140,000"
1980,2017,6,17,84.43,4,4,2,"   140,000"
1979,2017,6,19,84.43,14,4,2,"   137,000"
1980,2017,6,21,84.43,5,4,2,"   139,000"
1980,2017,6,24,84.43,12,4,2,"   140,000"
1980,2017,6,29,84.43,10,4,2,"   139,500"
1980,2017,7,3,84.43,4,4,2,"   140,000"
1979,2017,7,7,84.43,9,4,2,"   142,000"
1979,2017,7,8,84.43,12,4,2,"   143,000"
1979,2017,7,9,84.43,14,4,2,"   139,000"
1979,2017,7,10,84.43,4,4,2,"   143,000"
1980,2017,7,10,84.43,1,4,2,"   137,000"
1980,2017,7,10,84.43,9,4,2,"   144,800"
1980,2017,7,11,84.43,1,4,2,"   138,000"
1979,2017,7,13,84.43,4,4,2,"   147,000"
1979,2017,7,14,84.43,11,4,2,"   146,000"
1980,2017,7,14,84.43,1,4,2,"   140,500"
1980,2017,7,15,84.43,9,4,2,"   146,000"
1979,2017,7,18,84.43,1,4,2,"   143,000"
1979,2017,7,20,84.43,8,4,2,"   151,000"
1980,2017,7,21,84.43,3,4,2,"   147,000"
1980,2017,7,22,84.43,1,4,2,"   141,000"
1979,2017,7,26,84.43,12,4,2,"   157,000"
1980,2017,7,28,84.43,14,4,2,"   150,000"
1980,2017,9,2,84.43,5,4,2,"   143,500"
1979,2017,9,9,84.43,7,4,2,"   146,000"
1980,2017,9,15,84.43,2,4,2,"   142,500"
1979,2017,9,15,84.43,8,4,2,"   150,000"
1980,2017,9,16,84.43,10,4,2,"   148,000"
1980,2017,9,19,84.43,5,4,2,"   148,900"
1980,2017,9,21,84.43,13,4,2,"   150,000"
1979,2017,9,22,84.43,7,4,2,"   154,000"
1979,2017,10,13,84.43,8,4,2,"   155,800"
1980,2017,10,14,84.43,8,4,2,"   152,500"
1979,2017,10,19,84.43,9,4,2,"   158,500"
1980,2017,10,23,84.43,10,4,2,"   153,500"
1980,2017,10,25,84.43,13,4,2,"   155,300"
1980,2017,10,28,84.43,7,4,2,"   155,000"
1980,2017,10,30,84.43,9,4,2,"   156,000"
1979,2017,10,30,84.43,5,4,2,"   153,000"
1980,2017,10,30,84.43,13,4,2,"   156,700"
1980,2017,11,1,84.43,11,4,2,"   160,000"
1979,2017,11,3,84.43,11,4,2,"   160,000"
1979,2017,11,4,84.43,7,4,2,"   160,000"
1980,2017,11,4,84.43,4,4,2,"   160,000"
1980,2017,11,9,84.43,8,4,2,"   160,000"
1980,2017,11,10,84.43,13,4,2,"   158,000"
1980,2017,11,14,84.43,2,4,2,"   153,000"
1979,2017,11,17,84.43,12,4,2,"   161,800"
1980,2017,11,24,84.43,5,4,2,"   160,500"
1980,2017,11,25,84.43,2,4,2,"   155,500"
1980,2017,11,26,84.43,12,4,2,"   155,000"
1980,2017,11,27,84.43,7,4,2,"   165,000"
1980,2017,11,29,84.43,6,4,2,"   162,000"
1979,2017,12,7,84.43,9,4,2,"   144,400"
1980,2017,12,8,84.43,13,4,2,"   166,000"
1979,2017,12,11,84.43,8,4,2,"   166,000"
1980,2017,12,12,84.43,3,4,2,"   159,000"
1979,2017,12,14,84.43,2,4,2,"   140,000"
1980,2017,12,18,84.43,11,4,2,"   167,000"
1979,2017,12,19,84.43,2,4,2,"   165,000"
1980,2017,12,19,84.43,5,4,2,"   161,000"
1980,2017,12,30,84.43,10,4,2,"   172,000"
1980,2018,1,8,84.43,5,4,2,"   172,000"
1980,2018,1,10,84.43,14,4,2,"   172,000"
1980,2018,1,10,84.43,5,4,2,"   170,000"
1980,2018,1,10,84.43,12,4,2,"   177,000"
1980,2018,1,15,84.43,2,4,2,"   175,000"
1980,2018,1,19,84.43,10,4,2,"   180,000"
1980,2018,1,19,84.43,3,4,2,"   176,000"
1980,2018,1,21,84.43,13,4,2,"   180,000"
1980,2018,1,22,84.43,4,4,2,"   180,000"
1980,2018,1,22,84.43,5,4,2,"   180,000"
1980,2018,2,9,84.43,12,4,2,"   172,500"
1980,2018,2,10,84.43,2,4,2,"   172,500"
1980,2018,2,20,84.43,14,4,2,"   166,000"
1979,2018,2,21,84.43,6,4,2,"   168,000"
1979,2018,3,1,84.43,4,4,2,"   169,000"
1980,2018,3,12,84.43,1,4,2,"   160,000"
1980,2018,3,12,84.43,12,4,2,"   169,500"
1979,2018,3,21,84.43,4,4,2,"   169,000"
1980,2018,3,27,84.43,10,4,2,"   172,700"
1979,2018,4,25,84.43,7,4,2,"   172,000"
1980,2018,5,2,84.43,8,4,2,"   170,000"
1980,2018,5,9,84.43,8,4,2,"   170,000"
1980,2018,5,12,84.43,8,4,2,"   172,500"
1979,2018,5,29,84.43,6,4,2,"   170,000"
1979,2018,6,4,84.43,11,4,2,"   169,500"
1980,2018,6,19,84.43,4,4,2,"   169,000"
1980,2018,6,26,84.43,9,4,2,"   170,000"
1980,2018,6,26,84.43,9,4,2,"   169,500"
1980,2018,6,30,84.43,10,4,2,"   169,000"
1980,2018,7,2,84.43,10,4,2,"   171,800"
1980,2018,7,7,84.43,13,4,2,"   170,000"
1980,2018,7,10,84.43,12,4,2,"   170,000"
1980,2018,7,10,84.43,14,4,2,"   171,000"
1980,2018,7,12,84.43,13,4,2,"   172,000"
1980,2018,7,13,84.43,10,4,2,"   176,500"
1979,2018,7,17,84.43,2,4,2,"   172,000"
1980,2018,7,18,84.43,1,4,2,"   172,000"
1979,2018,7,18,84.43,6,4,2,"   174,000"
1980,2018,7,21,84.43,4,4,2,"   178,000"
1980,2018,7,25,84.43,7,4,2,"   179,500"
1980,2018,7,26,84.43,12,4,2,"   170,000"
1980,2018,7,28,84.43,12,4,2,"   182,000"
1980,2018,7,30,84.43,8,4,2,"   180,000"
1980,2018,7,30,84.43,8,4,2,"   182,000"
1980,2018,8,1,84.43,1,4,2,"   177,000"
1980,2018,8,17,84.43,6,4,2,"   187,000"
1980,2018,8,17,84.43,11,4,2,"   187,000"
1980,2018,8,18,84.43,9,4,2,"   190,000"
1979,2018,8,19,84.43,6,4,2,"   188,500"
1979,2018,8,20,84.43,11,4,2,"   189,000"
1979,2018,8,20,84.43,2,4,2,"   179,500"
1979,2018,8,22,84.43,4,4,2,"   186,500"
1979,2018,8,23,84.43,1,4,2,"   183,000"
1980,2018,8,25,84.43,11,4,2,"   193,000"
1980,2018,9,3,84.43,5,4,2,"   200,000"
1979,2018,9,4,84.43,7,4,2,"   205,000"
1980,2018,9,4,84.43,6,4,2,"   200,000"
1979,2018,9,6,84.43,1,4,2,"   194,500"
1980,2018,10,16,84.43,11,4,2,"   196,750"
1979,2018,10,16,84.43,4,4,2,"   187,500"
1980,2018,10,18,84.43,2,4,2,"   190,000"
1980,2018,10,24,84.43,8,4,2,"   188,000"
1980,2018,11,14,84.43,4,4,2,"   184,500"
1979,2018,12,19,84.43,2,4,2,"   170,000"
1980,2018,12,27,84.43,9,4,2,"   172,500"
1980,2018,12,28,84.43,7,4,2,"   172,000"
1979,2019,2,19,84.43,8,4,2,"   169,000"
1980,2019,2,23,84.43,5,4,2,"   166,000"
1980,2019,3,6,84.43,12,4,2,"   169,500"
1980,2019,3,7,84.43,7,4,2,"   169,500"
1979,2019,3,8,84.43,12,4,2,"   175,000"
1979,2019,3,8,84.43,7,4,2,"   173,000"
1980,2019,3,11,84.43,13,4,2,"   169,500"
1979,2019,3,15,84.43,8,4,2,"   180,000"
1980,2019,3,20,84.43,8,4,2,"   175,500"
1980,2019,3,22,84.43,3,4,2,"   175,000"
1979,2019,4,5,84.43,1,4,2,"   170,000"
1979,2019,4,9,84.43,12,4,2,"   181,000"
1979,2019,4,15,84.43,1,4,2,"   169,800"
1980,2019,4,18,84.43,3,4,2,"   177,000"
1979,2019,4,19,84.43,8,4,2,"   186,500"
1980,2019,4,19,84.43,3,4,2,"   178,000"
1979,2019,4,24,84.43,4,4,2,"   182,000"
1980,2019,5,3,84.43,10,4,2,"   188,000"
1980,2019,5,6,84.43,10,4,2,"   190,000"
1980,2019,5,16,84.43,12,4,2,"   189,000"
1979,2019,5,18,84.43,4,4,2,"   187,500"
1980,2019,5,20,84.43,4,4,2,"   182,000"
1979,2019,5,21,84.43,13,4,2,"   190,700"
1980,2019,5,23,84.43,12,4,2,"   192,000"
1980,2019,5,29,84.43,7,4,2,"   191,000"
1979,2019,5,30,84.43,8,4,2,"   189,500"
1980,2019,5,30,84.43,9,4,2,"   190,000"
1979,2019,6,1,84.43,4,4,2,"   192,700"
1979,2019,6,1,84.43,4,4,2,"   192,500"
1980,2019,6,4,84.43,1,4,2,"   180,500"
1980,2019,6,4,84.43,14,4,2,"   190,000"
1980,2019,6,5,84.43,11,4,2,"   195,000"
1980,2019,6,15,84.43,2,4,2,"   188,000"
1980,2019,6,20,84.43,10,4,2,"   198,000"
1980,2019,6,24,84.43,7,4,2,"   195,500"
1980,2019,6,25,84.43,11,4,2,"   192,000"
1980,2019,6,26,84.43,5,4,2,"   197,500"
1979,2019,7,2,84.43,8,4,2,"   199,000"
1980,2019,7,4,84.43,7,4,2,"   198,000"
1979,2019,7,9,84.43,5,4,2,"   197,000"
